#DATA BEGINS

9.1	0.1733333333	2.966593102
9.1	0.1896666667	2.971122488
9.1	0.206	2.976095244
9.1	0.2223333333	2.981521204
9.1	0.2386666667	2.987411274
9.1	0.255	2.993777504
9.1	0.2713333333	3.000633172
9.1	0.2876666667	3.007992874
9.1	0.304	3.015872627
9.1	0.3203333333	3.024289991
9.1	0.3366666667	3.033264201
9.1	0.353	3.04281632
9.1	0.3693333333	3.05296941
9.1	0.3856666667	3.063748736
9.1	0.402	3.075181982
9.1	0.4183333333	3.087299518
9.1	0.4346666667	3.100134688
9.1	0.451	3.113724158
9.1	0.4673333333	3.128108305
9.1	0.4836666667	3.143331675
9.1	0.5	3.159443515

9.4	0.01	2.896820379
9.4	0.02633333333	2.897250118
9.4	0.04266666667	2.898067017
9.4	0.059	2.899272553
9.4	0.07533333333	2.900868911
9.4	0.09166666667	2.902858996
9.4	0.108	2.905246452
9.4	0.1243333333	2.908035682
9.4	0.1406666667	2.911231873
9.4	0.157	2.914841027
9.4	0.1733333333	2.918869993
9.4	0.1896666667	2.923326516
9.4	0.206	2.928219276
9.4	0.2223333333	2.933557949
9.4	0.2386666667	2.939353266
9.4	0.255	2.945617084
9.4	0.2713333333	2.952362467
9.4	0.2876666667	2.959603774
